INSTNAME       ,DB_ID     ,HOSTNAME                      ,        ID,TM               ,      INST,       DUR,       CPU,   LOADAVG,   AAS_CPU,RSRCMGRPCT,  OSCPUPCT,  OSCPUSYS,   OSCPUIO
dwprr1         ,3410103151                      ,example.com          ,     22460,09/20/18 20:00:10                                                          ,         1,     59.85,        28,      4.44,3.30070732,.000477384,11.7877631,3.15981422,.035276684
dwprr1         ,3410103151                      ,example.com          ,     22556,09/24/18 20:00:15                                                          ,         1,      60.2,        28,     16.68,18.7247287,28.6429165,38.2311145,4.37760046,.014643648
dwprr1         ,3410103151                      ,example.com          ,     22582,09/25/18 22:00:00                                                          ,         1,     60.13,        28,      8.75,5.75920455, .00036625,20.5682214,3.00737449,.027805274
dwprr1         ,3410103151                      ,example.com          ,     22605,09/26/18 21:00:02                                                          ,         1,     60.13,        28,      4.84,3.52096729, .00006929,12.5748139,2.88565093,.025033655
dwprr1         ,3410103151                      ,example.com          ,     22608,09/27/18 00:00:16                                                          ,         1,     60.18,        28,      7.54,4.00136527,.000059342,14.2905309,2.69352573,.045812399
dwprr1         ,3410103151                      ,example.com          ,     22615,09/27/18 07:00:39                                                          ,         1,     60.25,        28,      11.3,12.3884509,         0,44.2444675,5.87444181,.332197194
dwprr1         ,3410103151                      ,example.com          ,     22633,09/28/18 01:00:01                                                          ,         1,     60.13,        28,      4.67,3.36001109,         0,12.0000396,2.73100451,.019124169
dwprr1         ,3410103151                      ,example.com          ,     22646,09/28/18 14:00:19                                                          ,         1,     60.25,        28,      32.9,3.31393638,         0,11.8354871,3.18833235,.027217941
dwprr1         ,3410103151                      ,example.com          ,     22667,09/29/18 11:00:14                                                          ,         1,     60.18,        28,      9.53,7.66177513,.442892748,26.9205899,3.79452664,.020898445
dwprr1         ,3410103151                      ,example.com          ,     22696,09/30/18 16:00:50                                                          ,         1,     59.18,        28,      9.72,11.3861842,.001820413,40.6631231,7.03545279,.016464175
dwprr1         ,3410103151                      ,example.com          ,     22705,10/01/18 01:00:42                                                          ,         1,     60.18,        28,      9.12,2.90412905,.000089014,10.3718005,2.58756973,.021264391
dwprr1         ,3410103151                      ,example.com          ,     22884,10/08/18 10:00:36                                                          ,         2,     59.45,        28,      9.83,5.18240258,         0,18.5085806,3.69054628,.013947295
dwprr1         ,3410103151                      ,example.com          ,     22235,09/11/18 11:00:28                                                          ,         2,     60.18,        28,      8.59,6.96289394,         0,24.8674783,3.05171698,.010889346
dwprr1         ,3410103151                      ,example.com          ,     22259,09/12/18 11:00:31                                                          ,         2,      59.5,        28,      6.12,4.46996919,         0,15.9641757,2.91618647, .01277511
dwprr1         ,3410103151                      ,example.com          ,     22268,09/12/18 20:00:56                                                          ,         2,     59.18,        28,       5.2,3.39769361,.000241381,12.1343786,2.70375548,.016745786
dwprr1         ,3410103151                      ,example.com          ,     22360,09/16/18 16:00:23                                                          ,         2,     59.65,        28,      21.3,24.7783431, 36.344829,52.1492536,6.71964435,.007414282
